"uid","releaseLocation","totalLength","datetime","lat","long","active"
"151.5_62","Shoalwater Bay",176,2018-06-21 13:15:19,42.4058064,-121.9540757,0
"151.5_62","Shoalwater Bay",176,2018-06-28 13:59:13,42.4052797,-121.9541714,0
"151.5_62","Shoalwater Bay",176,2018-07-05 10:43:26,42.4066081,-121.9553783,0
"151.5_62","Shoalwater Bay",176,2018-07-10 13:25:53,42.4063217,-121.9547167,0
"151.5_62","Shoalwater Bay",176,2018-07-12 13:38:51,42.4063031,-121.9555147,0
"151.5_62","Shoalwater Bay",176,2018-07-17 11:02:00,42.409355,-121.95841,0
"151.5_62","Shoalwater Bay",176,2018-07-24 13:49:05,42.4066097,-121.9549067,0
"151.5_62","Shoalwater Bay",176,2018-07-31 13:47:31,42.4063564,-121.95562905,0
"151.5_62","Shoalwater Bay",176,2018-08-02 13:26:12,42.4064064,-121.9544981,0
"151.5_62","Shoalwater Bay",176,2018-08-09 10:57:21,42.4062417,-121.9557197,0
"151.5_62","Shoalwater Bay",176,2018-08-21 13:51:26,42.406305,-121.9547617,0
"151.5_62","Shoalwater Bay",176,2018-08-23 13:30:57,42.4067042,-121.9554556,0
"151.5_62","Shoalwater Bay",176,2018-08-28 11:12:50,42.4085681,-121.9566647,0
"151.5_62","Shoalwater Bay",176,2018-09-11 10:30:38,42.4061714,-121.9552564,0
"151.5_63","TNC",174,2018-04-18 17:00:00,42.493938,-121.93662,1
"151.5_65","Rocky Point",171,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_65","Rocky Point",171,2018-04-24 08:07:45,42.4593914,-122.0773964,1
"151.5_66","Rocky Point",210,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_66","Rocky Point",210,2018-04-24 14:54:07,42.3972497,-122.0107283,1
"151.5_66","Rocky Point",210,2018-05-01 14:20:14,42.3965981,-121.957585,1
"151.5_66","Rocky Point",210,2018-05-08 10:48:19,42.4893981,-122.0076431,0
"151.5_66","Rocky Point",210,2018-05-15 12:03:25,42.4895597,-122.0059414,0
"151.5_66","Rocky Point",210,2018-05-17 10:14:19,42.489755,-122.00687,0
"151.5_66","Rocky Point",210,2018-05-22 11:50:40,42.4868467,-122.0088047,0
"151.5_66","Rocky Point",210,2018-05-24 13:25:10,42.4897867,-122.0068681,0
"151.5_66","Rocky Point",210,2018-05-31 14:36:25,42.4899283,-122.0043064,0
"151.5_66","Rocky Point",210,2018-06-05 11:27:39,42.49068415,-122.00648335,0
"151.5_66","Rocky Point",210,2018-06-07 11:16:29,42.4929297,-122.0036297,0
"151.5_66","Rocky Point",210,2018-06-12 14:26:35,42.4894133,-122.0044833,0
"151.5_66","Rocky Point",210,2018-06-14 12:19:09,42.4890817,-122.0064767,0
"151.5_66","Rocky Point",210,2018-06-19 11:32:23,42.4903597,-122.0065947,0
"151.5_66","Rocky Point",210,2018-06-21 11:38:08,42.4917697,-122.0061347,0
"151.5_66","Rocky Point",210,2018-06-26 12:20:28,42.4903031,-122.0080814,0
"151.5_66","Rocky Point",210,2018-06-28 12:45:43,42.4898664,-122.0071964,0
"151.5_66","Rocky Point",210,2018-07-03 11:39:07,42.4896147,-122.0069447,0
"151.5_66","Rocky Point",210,2018-07-05 11:59:27,42.4899147,-122.0073017,0
"151.5_66","Rocky Point",210,2018-07-10 11:59:06,42.4893333,-122.0071714,0
"151.5_66","Rocky Point",210,2018-07-12 12:05:55,42.4892264,-122.0070681,0
"151.5_66","Rocky Point",210,2018-07-17 11:51:19,42.489395,-122.0085614,0
"151.5_66","Rocky Point",210,2018-07-19 11:36:04,42.4893831,-122.0064117,0
"151.5_66","Rocky Point",210,2018-07-24 12:11:27,42.4895914,-122.0067267,0
"151.5_66","Rocky Point",210,2018-07-26 12:13:47,42.4895814,-122.0080531,0
"151.5_66","Rocky Point",210,2018-07-31 12:07:21,42.4894847,-122.0070064,0
"151.5_66","Rocky Point",210,2018-08-02 11:50:50,42.4892564,-122.0075933,0
"151.5_66","Rocky Point",210,2018-08-07 14:28:00,42.4898217,-122.0075497,0
"151.5_66","Rocky Point",210,2018-08-21 12:11:36,42.489545,-122.006135,0
"151.5_66","Rocky Point",210,2018-08-23 11:34:45,42.4888983,-122.0071047,0
"151.5_66","Rocky Point",210,2018-08-28 11:57:35,42.4898914,-122.0084247,0
"151.5_66","Rocky Point",210,2018-08-30 11:41:19,42.4887133,-122.0062331,0
"151.5_66","Rocky Point",210,2018-09-04 13:34:50,42.489315,-122.0067231,0
"151.5_66","Rocky Point",210,2018-09-11 11:39:13,42.4893047,-122.006785,0
"151.5_66","Rocky Point",210,2018-09-18 10:30:53,42.4909236,-122.005221,0
"151.5_67","Rocky Point",179,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_67","Rocky Point",179,2018-04-24 09:10:31,42.4757547,-122.05639,1
"151.5_67","Rocky Point",179,2018-05-01 14:39:59,42.4933581,-122.0351817,1
"151.5_67","Rocky Point",179,2018-05-08 07:50:36,42.4513931,-122.0677114,1
"151.5_67","Rocky Point",179,2018-05-15 11:29:22,42.3969731,-121.95982,1
"151.5_67","Rocky Point",179,2018-05-17 14:59:33,42.4222517,-121.9642283,1
"151.5_68","Rocky Point",194,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_68","Rocky Point",194,2018-05-01 14:38:51,42.4888164,-122.0660564,0
"151.5_68","Rocky Point",194,2018-05-08 09:24:44,42.4886747,-122.0650867,0
"151.5_68","Rocky Point",194,2018-05-15 11:44:19,42.4879997,-122.0635883,0
"151.5_68","Rocky Point",194,2018-05-22 11:29:03,42.48806,-122.065745,0
"151.5_68","Rocky Point",194,2018-06-19 11:10:52,42.4877447,-122.0657397,0
"151.5_68","Rocky Point",194,2018-07-05 11:07:29,42.4869597,-122.0652781,0
"151.5_68","Rocky Point",194,2018-07-17 11:28:54,42.4904933,-122.0643881,0
"151.5_68","Rocky Point",194,2018-08-28 11:37:09,42.4849814,-122.0653531,0
"151.5_68","Rocky Point",194,2018-09-11 10:58:45,42.4901164,-122.0662031,0
"151.5_68","Rocky Point",194,2018-09-13 13:41:53,42.4886297,-122.0650017,0
"151.5_68","Rocky Point",194,2018-09-27 11:14:09,42.4883031,-122.0657333,0
"151.5_69","TNC",194,2018-04-18 17:00:00,42.493938,-121.93662,1
"151.5_69","TNC",194,2018-05-01 15:21:46,42.4602247,-121.93866,1
"151.5_69","TNC",194,2018-05-03 12:32:30,42.4573431,-121.9018883,1
"151.5_69","TNC",194,2018-05-15 12:45:39,42.4807147,-121.9422867,1
"151.5_69","TNC",194,2018-06-07 11:37:10,42.4736081,-121.9287317,0
"151.5_69","TNC",194,2018-06-19 12:05:19,42.4681864,-121.9349597,0
"151.5_7","Rocky Point",195,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_7","Rocky Point",195,2018-04-26 15:27:32,42.4545864,-122.0725914,1
"151.5_7","Rocky Point",195,2018-05-01 14:25:16,42.4494214,-122.0400864,1
"151.5_7","Rocky Point",195,2018-05-08 14:46:31,42.4024431,-122.0272797,1
"151.5_7","Rocky Point",195,2018-05-15 11:35:30,42.4370931,-122.034605,1
"151.5_7","Rocky Point",195,2018-05-22 11:22:34,42.4133467,-122.0358917,1
"151.5_7","Rocky Point",195,2018-06-19 12:05:12,42.4701464,-121.9375481,0
"151.5_70","TNC",243,2018-04-18 17:00:00,42.493938,-121.93662,1
"151.5_70","TNC",243,2018-05-01 15:26:45,42.3815364,-121.8166531,1
"151.5_70","TNC",243,2018-05-03 10:02:37,42.3226614,-121.818985,1
"151.5_70","TNC",243,2018-05-10 14:04:06,42.3289414,-121.8277717,1
"151.5_70","TNC",243,2018-05-15 13:10:17,42.4124581,-121.8393383,1
"151.5_70","TNC",243,2018-05-22 10:47:14,42.32242,-121.8235133,1
"151.5_70","TNC",243,2018-05-31 09:17:29,42.32761,-121.8189783,1
"151.5_70","TNC",243,2018-06-12 09:43:02,42.4211867,-122.0376464,1
"151.5_70","TNC",243,2018-06-14 12:38:41,42.4569133,-122.0676331,1
"151.5_70","TNC",243,2018-06-19 13:08:27,42.4580797,-122.07416,1
"151.5_70","TNC",243,2018-06-21 11:53:29,42.4580081,-122.0691383,1
"151.5_70","TNC",243,2018-06-26 12:59:40,42.4572447,-122.070495,1
"151.5_70","TNC",243,2018-06-28 13:03:03,42.4572714,-122.0696667,1
"151.5_70","TNC",243,2018-07-03 11:55:07,42.4708564,-122.0562983,1
"151.5_70","TNC",243,2018-07-05 12:12:45,42.4714097,-122.0565733,1
"151.5_70","TNC",243,2018-07-17 11:29:41,42.4931417,-122.0421567,1
"151.5_70","TNC",243,2018-09-11 10:59:42,42.4935631,-122.0383617,0
"151.5_71","Rocky Point",189,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_71","Rocky Point",189,2018-04-24 15:03:54,42.4070231,-122.0324247,1
"151.5_71","Rocky Point",189,2018-05-01 08:15:31,42.4097497,-122.0356633,1
"151.5_72","TNC",238,2018-04-18 17:00:00,42.493938,-121.93662,1
"151.5_72","TNC",238,2018-04-24 09:55:57,42.4792214,-121.9554931,1
"151.5_72","TNC",238,2018-04-26 12:26:05,42.4670781,-121.9231133,1
"151.5_72","TNC",238,2018-05-01 15:21:47,42.4600581,-121.9380897,1
"151.5_72","TNC",238,2018-05-03 12:56:15,42.4601697,-121.9355447,1
"151.5_72","TNC",238,2018-05-17 08:06:36,42.5648117,-121.9322047,1
"151.5_72","TNC",238,2018-05-22 12:59:05,42.5660033,-121.9344933,1
"151.5_72","TNC",238,2018-05-24 10:43:37,42.5540933,-121.9324397,1
"151.5_72","TNC",238,2018-06-05 07:49:48,42.5488867,-121.93259,1
"151.5_72","TNC",238,2018-06-12 08:11:43,42.53098,-122.0515967,1
"151.5_72","TNC",238,2018-06-14 11:55:32,42.5306517,-122.0467914,1
"151.5_72","TNC",238,2018-06-19 11:30:33,42.4905347,-122.02144,1
"151.5_72","TNC",238,2018-06-26 11:48:46,42.5349164,-122.0518831,1
"151.5_72","TNC",238,2018-06-28 11:19:56,42.5387931,-122.0519717,1
"151.5_72","TNC",238,2018-07-10 11:21:57,42.5388083,-122.0519383,0
"151.5_72","TNC",238,2018-07-12 11:42:42,42.5434197,-122.0517633,0
"151.5_72","TNC",238,2018-07-17 13:01:08,42.4780081,-122.0854667,0
"151.5_72","TNC",238,2018-07-19 11:05:04,42.5363197,-122.0519267,0
"151.5_72","TNC",238,2018-08-02 11:13:47,42.5319347,-122.0518017,0
"151.5_72","TNC",238,2018-08-21 11:31:20,42.5311433,-122.0518114,0
"151.5_72","TNC",238,2018-08-30 11:05:08,42.5311733,-122.0516067,0
"151.5_72","TNC",238,2018-09-11 12:21:53,42.5404264,-121.9942983,0
"151.5_72","TNC",238,2018-09-13 14:21:28,42.5119264,-122.0760733,0
"151.5_72","TNC",238,2018-09-18 11:47:31,42.5310347,-122.05137165,0
"151.5_73","Rocky Point",201,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_73","Rocky Point",201,2018-04-24 08:48:27,42.4577081,-122.0662864,1
"151.5_73","Rocky Point",201,2018-04-26 15:31:21,42.4497381,-122.0653733,1
"151.5_73","Rocky Point",201,2018-05-01 14:36:12,42.4505147,-122.0641431,1
"151.5_73","Rocky Point",201,2018-05-08 07:56:23,42.4565181,-122.07462,1
"151.5_73","Rocky Point",201,2018-06-05 13:29:34,42.4763583,-122.0864464,0
"151.5_73","Rocky Point",201,2018-08-02 12:28:06,42.4783197,-122.0848614,0
"151.5_74","TNC",185,2018-04-18 17:00:00,42.493938,-121.93662,1
"151.5_74","TNC",185,2018-04-24 11:12:12,42.4725897,-121.9565217,1
"151.5_74","TNC",185,2018-05-03 13:19:18,42.4721264,-121.9564933,0
"151.5_74","TNC",185,2018-05-08 11:32:49,42.4721231,-121.9566267,0
"151.5_74","TNC",185,2018-05-15 09:52:39,42.4717614,-121.9567247,0
"151.5_74","TNC",185,2018-05-22 12:21:17,42.4729233,-121.9540633,0
"151.5_74","TNC",185,2018-05-24 08:22:43,42.4720467,-121.9569967,0
"151.5_74","TNC",185,2018-05-31 12:56:40,42.47188,-121.9561517,0
"151.5_74","TNC",185,2018-06-07 13:55:32,42.4718567,-121.9565081,0
"151.5_74","TNC",185,2018-06-12 13:40:38,42.4718267,-121.9564481,0
"151.5_74","TNC",185,2018-06-14 09:27:19,42.4714533,-121.9567947,0
"151.5_74","TNC",185,2018-06-19 09:15:04,42.4720014,-121.95678,0
"151.5_74","TNC",185,2018-06-21 09:25:30,42.4717847,-121.9568683,0
"151.5_74","TNC",185,2018-06-26 09:35:43,42.4720414,-121.9567233,0
"151.5_74","TNC",185,2018-06-28 09:36:25,42.4717081,-121.9568047,0
"151.5_74","TNC",185,2018-07-05 10:02:22,42.4720781,-121.9567133,0
"151.5_74","TNC",185,2018-07-10 09:44:59,42.472325,-121.9565683,0
"151.5_74","TNC",185,2018-07-12 10:09:26,42.4718147,-121.9567081,0
"151.5_75","Rocky Point",210,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_76","Rocky Point",196,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_77","Rocky Point",176,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_78","Rocky Point",186,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_78","Rocky Point",186,2018-04-24 08:26:09,42.4773597,-122.08612,1
"151.5_78","Rocky Point",186,2018-04-26 15:10:04,42.4781014,-122.0858131,1
"151.5_78","Rocky Point",186,2018-05-01 14:37:53,42.4781047,-122.0852967,1
"151.5_78","Rocky Point",186,2018-05-08 08:37:55,42.4784381,-122.08501,0
"151.5_78","Rocky Point",186,2018-05-15 11:43:27,42.4777897,-122.0841297,0
"151.5_78","Rocky Point",186,2018-05-22 11:28:11,42.47806,-122.0844931,0
"151.5_78","Rocky Point",186,2018-05-24 15:03:31,42.4776767,-122.08695,0
"151.5_78","Rocky Point",186,2018-06-05 13:25:54,42.4776883,-122.0869717,0
"151.5_78","Rocky Point",186,2018-06-12 09:22:26,42.47823,-122.0852297,0
"151.5_78","Rocky Point",186,2018-06-14 12:58:31,42.4777133,-122.0855214,0
"151.5_78","Rocky Point",186,2018-06-19 11:10:02,42.4776997,-122.08523,0
"151.5_78","Rocky Point",186,2018-06-21 12:11:26,42.4781839,-122.08521665,0
"151.5_78","Rocky Point",186,2018-06-26 13:11:16,42.4780714,-122.08525655,0
"151.5_78","Rocky Point",186,2018-06-28 13:11:04,42.47733225,-122.0859364,0
"151.5_78","Rocky Point",186,2018-07-03 12:21:26,42.4779647,-122.0862433,0
"151.5_78","Rocky Point",186,2018-07-05 12:28:50,42.4783731,-122.0856097,0
"151.5_78","Rocky Point",186,2018-07-10 12:29:00,42.4776867,-122.086465,0
"151.5_78","Rocky Point",186,2018-07-12 12:38:31,42.4775464,-122.0858347,0
"151.5_78","Rocky Point",186,2018-07-17 13:01:35,42.47828975,-122.08507905,0
"151.5_78","Rocky Point",186,2018-07-19 12:40:02,42.4777964,-122.0853964,0
"151.5_78","Rocky Point",186,2018-07-24 12:56:02,42.4783531,-122.0851547,0
"151.5_78","Rocky Point",186,2018-07-26 12:51:32,42.4781064,-122.0858817,0
"151.5_78","Rocky Point",186,2018-07-31 12:39:12,42.4776964,-122.0856047,0
"151.5_78","Rocky Point",186,2018-08-02 12:31:41,42.4784147,-122.0849614,0
"151.5_78","Rocky Point",186,2018-08-07 13:02:49,42.47796,-122.0859067,0
"151.5_78","Rocky Point",186,2018-08-09 09:44:14,42.47836,-122.0861217,0
"151.5_78","Rocky Point",186,2018-08-21 12:58:58,42.4781025,-122.08542985,0
"151.5_78","Rocky Point",186,2018-08-23 12:27:48,42.4783583,-122.08516,0
"151.5_78","Rocky Point",186,2018-08-28 12:02:23,42.4779431,-122.0853731,0
"151.5_78","Rocky Point",186,2018-08-30 12:10:32,42.477905,-122.0854517,0
"151.5_78","Rocky Point",186,2018-09-04 14:01:38,42.4784183,-122.0850533,0
"151.5_78","Rocky Point",186,2018-09-11 12:04:10,42.4781581,-122.0852764,0
"151.5_78","Rocky Point",186,2018-09-13 12:08:51,42.4780081,-122.0855683,0
"151.5_78","Rocky Point",186,2018-09-18 12:45:10,42.4780964,-122.0858232,0
"151.5_78","Rocky Point",186,2018-10-02 12:08:14,42.4778264,-122.086185,0
"151.5_79","Rocky Point",191,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_79","Rocky Point",191,2018-04-24 15:09:00,42.4143164,-122.0367814,1
"151.5_79","Rocky Point",191,2018-04-26 15:34:00,42.4437331,-122.0582117,1
"151.5_79","Rocky Point",191,2018-05-01 14:36:17,42.4518331,-122.06607,1
"151.5_79","Rocky Point",191,2018-05-08 07:45:24,42.4463697,-122.0621633,1
"151.5_8","Shoalwater Bay",193,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_8","Shoalwater Bay",193,2018-04-24 13:49:22,42.4023547,-121.958085,1
"151.5_8","Shoalwater Bay",193,2018-05-01 13:59:48,42.4176414,-121.9456533,1
"151.5_8","Shoalwater Bay",193,2018-05-08 13:49:45,42.4055047,-121.9734233,1
"151.5_8","Shoalwater Bay",193,2018-05-15 11:42:29,42.4568714,-122.0723547,1
"151.5_8","Shoalwater Bay",193,2018-05-17 12:13:31,42.4554483,-122.0724333,1
"151.5_8","Shoalwater Bay",193,2018-05-22 11:27:04,42.4549883,-122.0710483,1
"151.5_8","Shoalwater Bay",193,2018-05-24 15:23:37,42.4552917,-122.0712683,1
"151.5_8","Shoalwater Bay",193,2018-06-05 13:45:35,42.45568,-122.0718317,1
"151.5_8","Shoalwater Bay",193,2018-06-07 10:36:54,42.4546364,-122.0711233,1
"151.5_81","Rocky Point",194,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_81","Rocky Point",194,2018-04-24 15:00:39,42.4032031,-122.027835,1
"151.5_81","Rocky Point",194,2018-05-01 14:44:13,42.4265047,-121.94909,1
"151.5_81","Rocky Point",194,2018-05-10 07:49:32,42.3374781,-121.939825,1
"151.5_81","Rocky Point",194,2018-05-29 14:36:29,42.3135767,-121.8853864,1
"151.5_81","Rocky Point",194,2018-06-14 14:57:39,42.3152133,-121.8862914,1
"151.5_81","Rocky Point",194,2018-06-26 13:43:54,42.4117081,-122.0363981,1
"151.5_81","Rocky Point",194,2018-07-12 12:21:43,42.4620047,-122.0583897,1
"151.5_83","Rocky Point",185,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_83","Rocky Point",185,2018-04-24 15:21:20,42.4310697,-122.0395533,1
"151.5_83","Rocky Point",185,2018-04-26 07:33:49,42.4380981,-122.0511747,1
"151.5_83","Rocky Point",185,2018-05-01 07:59:28,42.4256831,-122.0351881,1
"151.5_84","TNC",176,2018-04-18 17:00:00,42.493938,-121.93662,1
"151.5_85","Rocky Point",221,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_85","Rocky Point",221,2018-05-01 14:15:24,42.4751431,-122.0572131,1
"151.5_85","Rocky Point",221,2018-05-03 15:27:34,42.4860031,-121.9958767,1
"151.5_85","Rocky Point",221,2018-05-08 10:04:56,42.4669014,-122.057795,1
"151.5_85","Rocky Point",221,2018-05-15 11:41:42,42.4416981,-122.0525247,1
"151.5_85","Rocky Point",221,2018-05-22 10:41:32,42.3937933,-121.9384247,1
"151.5_86","Shoalwater Bay",178,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_87","Shoalwater Bay",207,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_87","Shoalwater Bay",207,2018-04-24 13:08:35,42.3878797,-121.96941,1
"151.5_87","Shoalwater Bay",207,2018-05-01 09:46:26,42.3943797,-121.9704,1
"151.5_87","Shoalwater Bay",207,2018-05-08 12:50:56,42.4010431,-121.9553647,1
"151.5_87","Shoalwater Bay",207,2018-05-17 13:22:13,42.41385,-122.0087431,1
"151.5_87","Shoalwater Bay",207,2018-05-22 11:24:14,42.4060517,-122.0098631,1
"151.5_87","Shoalwater Bay",207,2018-06-07 10:34:04,42.4057114,-122.0083581,0
"151.5_87","Shoalwater Bay",207,2018-06-19 11:05:56,42.4039981,-122.0132697,0
"151.5_87","Shoalwater Bay",207,2018-07-05 11:02:33,42.4034731,-122.0152964,0
"151.5_87","Shoalwater Bay",207,2018-07-17 11:23:53,42.4050717,-122.0126,0
"151.5_87","Shoalwater Bay",207,2018-08-07 14:48:42,42.405105,-122.0147764,0
"151.5_87","Shoalwater Bay",207,2018-08-21 13:37:09,42.4050883,-122.0128847,0
"151.5_87","Shoalwater Bay",207,2018-08-28 11:31:58,42.4065997,-122.01557,0
"151.5_87","Shoalwater Bay",207,2018-09-04 14:24:20,42.4059567,-122.01393,0
"151.5_87","Shoalwater Bay",207,2018-09-11 10:53:03,42.4047647,-122.0148697,0
"151.5_88","TNC",184,2018-04-18 17:00:00,42.493938,-121.93662,1
"151.5_89","TNC",220,2018-04-18 17:00:00,42.493938,-121.93662,1
"151.5_9","Shoalwater Bay",200,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_9","Shoalwater Bay",200,2018-04-24 14:36:33,42.4183397,-122.0017781,1
"151.5_9","Shoalwater Bay",200,2018-04-26 09:48:07,42.4201797,-121.9883883,1
"151.5_9","Shoalwater Bay",200,2018-05-01 10:11:35,42.3838081,-121.9671817,1
"151.5_9","Shoalwater Bay",200,2018-05-15 11:01:06,42.3702281,-121.90986,1
"151.5_9","Shoalwater Bay",200,2018-05-29 12:24:30,42.3813717,-121.9266214,1
"151.5_9","Shoalwater Bay",200,2018-06-07 09:52:26,42.3937514,-121.9377833,1
"151.5_9","Shoalwater Bay",200,2018-06-19 14:27:11,42.3872581,-121.93265,1
"151.5_9","Shoalwater Bay",200,2018-07-03 14:09:58,42.4282114,-121.9346847,1
"151.5_9","Shoalwater Bay",200,2018-07-05 11:44:43,42.4805814,-121.9757897,1
"151.5_90","Rocky Point",181,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_90","Rocky Point",181,2018-04-24 08:26:50,42.4780264,-122.0857083,1
"151.5_90","Rocky Point",181,2018-04-26 15:07:02,42.4763114,-122.0855531,1
"151.5_90","Rocky Point",181,2018-05-01 14:37:25,42.4690247,-122.083135,1
"151.5_90","Rocky Point",181,2018-05-08 08:12:58,42.46415555,-122.0796014,1
"151.5_91","Rocky Point",220,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_91","Rocky Point",220,2018-05-03 14:52:54,42.4638814,-121.9615917,1
"151.5_91","Rocky Point",220,2018-05-08 10:29:28,42.4924597,-122.0437633,1
"151.5_91","Rocky Point",220,2018-05-15 12:20:06,42.4670864,-121.9582897,1
"151.5_91","Rocky Point",220,2018-05-22 12:05:07,42.4635333,-121.9641783,1
"151.5_91","Rocky Point",220,2018-05-24 09:14:56,42.46331,-121.9628814,1
"151.5_91","Rocky Point",220,2018-05-31 14:04:23,42.46256,-121.9600781,1
"151.5_91","Rocky Point",220,2018-06-07 11:14:53,42.4664681,-121.9617117,1
"151.5_91","Rocky Point",220,2018-06-12 14:14:05,42.461755,-121.9598531,1
"151.5_91","Rocky Point",220,2018-06-14 10:10:24,42.46331,-121.9636964,1
"151.5_91","Rocky Point",220,2018-06-19 11:59:30,42.4590681,-121.9369247,1
"151.5_91","Rocky Point",220,2018-06-21 11:43:25,42.4957014,-122.0355647,1
"151.5_91","Rocky Point",220,2018-07-03 15:13:47,42.2962547,-121.8742614,1
"151.5_91","Rocky Point",220,2018-07-10 12:14:32,42.4592617,-122.0748083,1
"151.5_91","Rocky Point",220,2018-07-12 12:26:03,42.4567414,-122.0715614,1
"151.5_92","Rocky Point",199,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_92","Rocky Point",199,2018-04-24 08:27:10,42.4783381,-122.085399,0
"151.5_92","Rocky Point",199,2018-04-26 15:08:44,42.4785797,-122.0848781,0
"151.5_92","Rocky Point",199,2018-05-01 14:37:52,42.4777747,-122.0854397,0
"151.5_92","Rocky Point",199,2018-05-08 08:37:02,42.4793097,-122.0846217,0
"151.5_92","Rocky Point",199,2018-06-14 12:53:12,42.47855,-122.0848783,0
"151.5_92","Rocky Point",199,2018-06-19 11:10:03,42.4784314,-122.084915,0
"151.5_92","Rocky Point",199,2018-07-12 12:51:44,42.4785891666667,-122.084848066667,0
"151.5_92","Rocky Point",199,2018-07-17 13:18:40,42.47860555,-122.08484905,0
"151.5_92","Rocky Point",199,2018-07-19 12:39:15,42.4784514,-122.0848933,0
"151.5_92","Rocky Point",199,2018-07-26 12:54:37,42.4785014,-122.0849483,0
"151.5_92","Rocky Point",199,2018-07-31 12:43:04,42.4784714,-122.0848997,0
"151.5_92","Rocky Point",199,2018-08-02 12:30:59,42.4783297,-122.0849033,0
"151.5_92","Rocky Point",199,2018-08-21 13:02:28,42.4784267,-122.0849297,0
"151.5_92","Rocky Point",199,2018-08-23 12:43:54,42.4785533,-122.0848981,0
"151.5_92","Rocky Point",199,2018-08-28 12:27:21,42.4787681,-122.0847997,0
"151.5_92","Rocky Point",199,2018-08-30 12:12:47,42.4786183,-122.0849264,0
"151.5_92","Rocky Point",199,2018-09-04 14:02:16,42.47855,-122.08499055,0
"151.5_92","Rocky Point",199,2018-09-11 12:06:40,42.4784214,-122.0848547,0
"151.5_92","Rocky Point",199,2018-09-13 13:02:43,42.4786214,-122.084925,0
"151.5_93","Rocky Point",240,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_93","Rocky Point",240,2018-04-26 14:38:03,42.4907964,-122.0099847,1
"151.5_93","Rocky Point",240,2018-05-01 09:22:07,42.4003714,-121.9732231,1
"151.5_93","Rocky Point",240,2018-05-08 12:41:31,42.4123281,-121.9598517,1
"151.5_93","Rocky Point",240,2018-05-15 12:11:52,42.4746381,-121.971525,1
"151.5_93","Rocky Point",240,2018-05-17 13:00:07,42.4035567,-122.0279833,1
"151.5_93","Rocky Point",240,2018-05-22 11:22:07,42.4053483,-122.0271814,1
"151.5_93","Rocky Point",240,2018-06-05 14:30:09,42.406815,-122.0316347,1
"151.5_93","Rocky Point",240,2018-06-07 10:31:12,42.3984647,-122.0196481,1
"151.5_93","Rocky Point",240,2018-06-12 09:48:37,42.4097233,-122.034175,1
"151.5_93","Rocky Point",240,2018-06-14 13:31:34,42.4163133,-122.0373617,1
"151.5_93","Rocky Point",240,2018-06-19 10:57:43,42.4186464,-121.995375,1
"151.5_93","Rocky Point",240,2018-06-21 12:49:19,42.4175314,-122.0021,1
"151.5_93","Rocky Point",240,2018-06-26 13:55:35,42.4174397,-122.002705,1
"151.5_93","Rocky Point",240,2018-06-28 13:47:10,42.4176697,-122.0015747,1
"151.5_94","Rocky Point",179,2018-04-19 17:00:00,42.47781,-122.087166,1
"151.5_94","Rocky Point",179,2018-09-13 14:37:38,42.4968347,-122.0685147,0
"151.5_95","TNC",241,2018-04-18 17:00:00,42.493938,-121.93662,1
"151.5_95","TNC",241,2018-04-24 09:37:47,42.4622131,-121.9659014,1
"151.5_95","TNC",241,2018-04-26 12:07:50,42.4648114,-121.9411333,1
"151.5_95","TNC",241,2018-05-03 14:48:07,42.4673647,-121.957685,1
"151.5_95","TNC",241,2018-05-15 12:25:40,42.3742431,-121.8223233,1
"151.5_95","TNC",241,2018-05-22 10:05:49,42.2427217,-121.8159564,1
"151.5_95","TNC",241,2018-07-05 09:49:30,42.2379014,-121.806135,1
"151.5_95","TNC",241,2018-07-17 10:00:26,42.2398933,-121.80342,1
"151.5_96","Shoalwater Bay",182,2018-04-22 17:00:00,42.392267,-121.957114,1
"151.5_96","Shoalwater Bay",182,2018-04-24 13:39:52,42.3962247,-121.9728514,1
"151.5_96","Shoalwater Bay",182,2018-05-01 14:20:17,42.3954964,-121.9575667,1
"151.5_96","Shoalwater Bay",182,2018-05-08 13:27:31,42.38308555,-121.9701074,1
