uid,datetime,lat,lon,cohort,length,active,season
151.5_22,2018-04-26T15:10:09Z,42.4780147,-122.0859,Rocky Point,190,0,Spring
150.38_99,2018-04-26T15:25:50Z,42.4568481,-122.074305,Rocky Point,181,1,Spring
151.5_26,2018-04-26T15:27:17Z,42.4549597,-122.0726783,Rocky Point,206,1,Spring
150.38_81,2018-04-26T15:27:25Z,42.4547514,-122.0726767,Rocky Point,182,1,Spring
151.5_7,2018-04-26T15:27:32Z,42.4545864,-122.0725914,Rocky Point,195,1,Spring
151.5_24,2018-04-26T15:30:17Z,42.4515681,-122.0683617,Rocky Point,195,1,Spring
150.38_74,2018-04-26T15:30:19Z,42.4513131,-122.0680364,Rocky Point,182,1,Spring
151.5_73,2018-04-26T15:31:21Z,42.4497381,-122.0653733,Rocky Point,201,1,Spring
150.38_91,2018-04-26T15:31:56Z,42.4487697,-122.0637017,Rocky Point,181,0,Spring
151.5_79,2018-04-26T15:34:00Z,42.4437331,-122.0582117,Rocky Point,191,1,Spring
151.5_23,2018-05-01T07:41:17Z,42.4350597,-122.053435,Rocky Point,183,1,Spring
150.38_93,2018-05-01T07:54:42Z,42.4301064,-122.0385083,Rocky Point,192,1,Spring
151.5_83,2018-05-01T07:59:28Z,42.4256831,-122.0351881,Rocky Point,185,1,Spring
151.5_34,2018-05-01T08:07:44Z,42.4177747,-122.0401647,Rocky Point,181,1,Spring
151.5_71,2018-05-01T08:15:31Z,42.4097497,-122.0356633,Rocky Point,189,1,Spring
150.38_22,2018-05-01T09:21:07Z,42.4015397,-121.9736331,Shoalwater Bay,195,1,Spring
150.38_84,2018-05-01T09:21:16Z,42.4013547,-121.9735664,Rocky Point,206,1,Spring
151.5_93,2018-05-01T09:22:07Z,42.4003714,-121.9732231,Rocky Point,240,1,Spring
151.5_60,2018-05-01T09:35:11Z,42.3889522,-121.97219835,Shoalwater Bay,194,1,Spring
151.5_21,2018-05-01T09:38:10Z,42.3906331,-121.9739431,Shoalwater Bay,224,1,Spring
151.5_87,2018-05-01T09:46:26Z,42.3943797,-121.9704,Shoalwater Bay,207,1,Spring
151.5_46,2018-05-01T10:09:30Z,42.3825697,-121.968595,Shoalwater Bay,204,1,Spring
151.5_9,2018-05-01T10:11:35Z,42.3838081,-121.9671817,Shoalwater Bay,200,1,Spring
151.5_52,2018-05-01T10:14:26Z,42.3849847,-121.9647414,Shoalwater Bay,184,1,Spring
151.5_30,2018-05-01T10:22:26Z,42.3889314,-121.9631917,Shoalwater Bay,185,1,Spring
151.5_40,2018-05-01T10:31:57Z,42.3948914,-121.9639914,Shoalwater Bay,185,1,Spring
151.5_15,2018-05-01T10:32:23Z,42.3951881,-121.9640764,Shoalwater Bay,210,1,Spring
151.5_55,2018-05-01T10:36:31Z,42.3952181,-121.9616833,Shoalwater Bay,196,1,Spring
151.5_48,2018-05-01T10:43:36Z,42.3916214,-121.9603717,Shoalwater Bay,215,1,Spring
151.5_43,2018-05-01T10:43:40Z,42.3915747,-121.9603514,Shoalwater Bay,176,1,Spring
150.38_85,2018-05-01T10:47:10Z,42.3924147,-121.9573867,Shoalwater Bay,182,1,Spring
151.5_51,2018-05-01T10:52:36Z,42.3959414,-121.954355,Shoalwater Bay,199,1,Spring
150.38_59,2018-05-01T10:54:28Z,42.3974781,-121.9537667,Shoalwater Bay,180,1,Spring
150.38_11,2018-05-01T10:54:31Z,42.3975031,-121.9537597,Shoalwater Bay,182,1,Spring
150.38_61,2018-05-01T10:56:43Z,42.3986989,-121.954734,Shoalwater Bay,196,1,Spring
150.38_55,2018-05-01T11:09:19Z,42.4028839,-121.95460415,Shoalwater Bay,184,1,Spring
150.38_90,2018-05-01T11:43:15Z,42.4245581,-121.9647814,Rocky Point,192,1,Spring
151.5_14,2018-05-01T11:57:20Z,42.4254647,-121.9546133,Rocky Point,199,1,Spring
151.5_39,2018-05-01T12:12:10Z,42.4106781,-121.94542,Shoalwater Bay,215,1,Spring
151.5_2,2018-05-01T12:33:04Z,42.3908414,-121.9363983,Shoalwater Bay,195,1,Spring
151.5_8,2018-05-01T13:59:48Z,42.4176414,-121.9456533,Shoalwater Bay,193,1,Spring
151.5_32,2018-05-01T14:01:23Z,42.4385697,-121.9760214,Rocky Point,198,1,Spring
151.5_62,2018-05-01T14:09:58Z,42.4098247,-121.9571414,Shoalwater Bay,176,1,Spring
151.5_24,2018-05-01T14:11:50Z,42.4270664,-121.986195,Rocky Point,195,1,Spring
151.5_85,2018-05-01T14:15:24Z,42.4751431,-122.0572131,Rocky Point,221,1,Spring
151.5_29,2018-05-01T14:19:36Z,42.4079697,-121.96962,Shoalwater Bay,187,1,Spring
151.5_35,2018-05-01T14:20:07Z,42.39759475,-121.95831235,Shoalwater Bay,211,1,Spring
151.5_58,2018-05-01T14:20:12Z,42.3976847,-121.9579197,Shoalwater Bay,202,1,Spring
151.5_66,2018-05-01T14:20:14Z,42.3965981,-121.957585,Rocky Point,210,1,Spring
151.5_96,2018-05-01T14:20:17Z,42.3954964,-121.9575667,Shoalwater Bay,182,1,Spring
150.38_27,2018-05-01T14:20:33Z,42.3903383,-121.96102,Shoalwater Bay,186,1,Spring
150.38_81,2018-05-01T14:20:44Z,42.3095647,-121.9399967,Rocky Point,182,1,Spring
151.5_45,2018-05-01T14:21:07Z,42.3888031,-121.9711631,Shoalwater Bay,181,1,Spring
151.5_61,2018-05-01T14:21:11Z,42.3898081,-121.9711247,Shoalwater Bay,230,1,Spring
151.5_7,2018-05-01T14:25:16Z,42.4494214,-122.0400864,Rocky Point,195,1,Spring
151.5_49,2018-05-01T14:31:12Z,42.4077047,-122.0301367,Rocky Point,220,1,Spring
150.38_97,2018-05-01T14:31:39Z,42.4148917,-122.037115,Rocky Point,195,1,Spring
151.5_4,2018-05-01T14:34:55Z,42.4332297,-122.03953,Rocky Point,189,1,Spring
150.38_38,2018-05-01T14:35:53Z,42.4461683,-122.057845,Shoalwater Bay,196,1,Spring
150.38_91,2018-05-01T14:36:04Z,42.4489367,-122.0618283,Rocky Point,181,0,Spring
151.5_27,2018-05-01T14:36:05Z,42.4491797,-122.0621781,Rocky Point,183,1,Spring
151.5_73,2018-05-01T14:36:12Z,42.4505147,-122.0641431,Rocky Point,201,1,Spring
151.5_79,2018-05-01T14:36:17Z,42.4518331,-122.06607,Rocky Point,191,1,Spring
151.5_90,2018-05-01T14:37:25Z,42.4690247,-122.083135,Rocky Point,181,1,Spring
151.5_92,2018-05-01T14:37:52Z,42.4777747,-122.0854397,Rocky Point,199,0,Spring
151.5_78,2018-05-01T14:37:53Z,42.4781047,-122.0852967,Rocky Point,186,1,Spring
150.38_35,2018-05-01T14:37:54Z,42.4784333,-122.0851497,Rocky Point,193,0,Spring
151.5_22,2018-05-01T14:37:55Z,42.4787564,-122.0849933,Rocky Point,190,0,Spring
151.5_68,2018-05-01T14:38:51Z,42.4888164,-122.0660564,Rocky Point,194,0,Spring
151.5_56,2018-05-01T14:39:43Z,42.4941531,-122.042515,Shoalwater Bay,214,1,Spring
151.5_67,2018-05-01T14:39:59Z,42.4933581,-122.0351817,Rocky Point,179,1,Spring
150.38_98,2018-05-01T14:43:51Z,42.4324467,-121.9569697,Shoalwater Bay,210,1,Spring
151.5_81,2018-05-01T14:44:13Z,42.4265047,-121.94909,Rocky Point,194,1,Spring
150.38_46,2018-05-01T14:49:52Z,42.3313133,-121.8234547,TNC,244,1,Spring
150.38_80,2018-05-01T15:08:04Z,42.3175264,-121.888645,Rocky Point,186,1,Spring
150.38_62,2018-05-01T15:16:48Z,42.46386,-121.9631114,TNC,211,1,Spring
150.38_72,2018-05-01T15:20:52Z,42.4726683,-121.9642197,TNC,217,1,Spring
150.38_99,2018-05-01T15:21:28Z,42.4628767,-121.948575,Rocky Point,181,1,Spring
151.5_69,2018-05-01T15:21:46Z,42.4602247,-121.93866,TNC,194,1,Spring
151.5_72,2018-05-01T15:21:47Z,42.4600581,-121.9380897,TNC,238,1,Spring
151.5_19,2018-05-01T15:24:25Z,42.4318564,-121.8617781,Shoalwater Bay,187,1,Spring
151.5_33,2018-05-01T15:24:55Z,42.4224881,-121.8513131,Rocky Point,181,1,Spring
151.5_70,2018-05-01T15:26:45Z,42.3815364,-121.8166531,TNC,243,1,Spring
150.38_56,2018-05-03T09:56:02Z,42.3155647,-121.8186767,Shoalwater Bay,182,1,Spring
151.5_70,2018-05-03T10:02:37Z,42.3226614,-121.818985,TNC,243,1,Spring
150.38_46,2018-05-03T10:58:28Z,42.3641431,-121.8250831,TNC,244,1,Spring
150.38_52,2018-05-03T12:32:22Z,42.4573147,-121.9020083,TNC,186,1,Spring
150.38_29,2018-05-03T12:32:23Z,42.4573114,-121.9019931,TNC,206,1,Spring
151.5_69,2018-05-03T12:32:30Z,42.4573431,-121.9018883,TNC,194,1,Spring
151.5_72,2018-05-03T12:56:15Z,42.4601697,-121.9355447,TNC,238,1,Spring
150.38_99,2018-05-03T13:09:33Z,42.4633364,-121.9517547,Rocky Point,181,0,Spring
151.5_74,2018-05-03T13:19:18Z,42.4721264,-121.9564933,TNC,185,0,Spring
150.38_49,2018-05-03T13:39:14Z,42.4861981,-121.9446464,TNC,192,1,Spring
150.38_3,2018-05-03T13:43:57Z,42.4907731,-121.9419017,TNC,209,0,Spring
150.38_32,2018-05-03T13:50:40Z,42.4939997,-121.9331481,TNC,196,0,Spring
150.38_60,2018-05-03T13:55:22Z,42.4945647,-121.9260983,TNC,182,0,Spring
151.5_10,2018-05-03T13:55:28Z,42.4946314,-121.9259597,Rocky Point,181,0,Spring
150.38_70,2018-05-03T14:21:28Z,42.4930247,-121.9384497,TNC,191,0,Spring
150.38_21,2018-05-03T14:28:06Z,42.4867464,-121.9444083,TNC,189,0,Spring
150.38_72,2018-05-03T14:40:14Z,42.4776064,-121.9557747,TNC,217,1,Spring
151.5_95,2018-05-03T14:48:07Z,42.4673647,-121.957685,TNC,241,1,Spring
151.5_91,2018-05-03T14:52:54Z,42.4638814,-121.9615917,Rocky Point,220,1,Spring
150.38_62,2018-05-03T14:53:28Z,42.4637447,-121.9625433,TNC,211,1,Spring
150.38_38,2018-05-03T15:13:09Z,42.4771331,-121.9752233,Shoalwater Bay,196,1,Spring
151.5_85,2018-05-03T15:27:34Z,42.4860031,-121.9958767,Rocky Point,221,1,Spring
150.38_77,2018-05-08T07:36:27Z,42.4393714,-122.054565,TNC,191,1,Spring
151.5_55,2018-05-08T07:37:04Z,42.4398497,-122.0551647,Shoalwater Bay,196,1,Spring
151.5_79,2018-05-08T07:45:24Z,42.4463697,-122.0621633,Rocky Point,191,1,Spring
150.38_91,2018-05-08T07:46:51Z,42.4479097,-122.0634881,Rocky Point,181,0,Spring
150.38_74,2018-05-08T07:48:28Z,42.4493564,-122.0654,Rocky Point,182,1,Spring
150.38_71,2018-05-08T07:49:18Z,42.4501431,-122.066345,TNC,240,1,Spring
151.5_67,2018-05-08T07:50:36Z,42.4513931,-122.0677114,Rocky Point,179,1,Spring
151.5_73,2018-05-08T07:56:23Z,42.4565181,-122.07462,Rocky Point,201,1,Spring
151.5_90,2018-05-08T08:12:58Z,42.46415555,-122.0796014,Rocky Point,181,1,Spring
151.5_92,2018-05-08T08:37:02Z,42.4793097,-122.0846217,Rocky Point,199,0,Spring
151.5_78,2018-05-08T08:37:55Z,42.4784381,-122.08501,Rocky Point,186,0,Spring
151.5_22,2018-05-08T08:51:52Z,42.4776381,-122.086895,Rocky Point,190,0,Spring
151.5_68,2018-05-08T09:24:44Z,42.4886747,-122.0650867,Rocky Point,194,0,Spring
151.5_85,2018-05-08T10:04:56Z,42.4669014,-122.057795,Rocky Point,221,1,Spring
150.38_38,2018-05-08T10:20:53Z,42.4834014,-122.0539467,Shoalwater Bay,196,1,Spring
151.5_91,2018-05-08T10:29:28Z,42.4924597,-122.0437633,Rocky Point,220,1,Spring
151.5_33,2018-05-08T10:34:16Z,42.4946847,-122.0345567,Rocky Point,181,1,Spring
150.38_92,2018-05-08T10:46:25Z,42.4904047,-122.0116264,Rocky Point,199,1,Spring
151.5_66,2018-05-08T10:48:19Z,42.4893981,-122.0076431,Rocky Point,210,0,Spring
151.5_39,2018-05-08T11:03:22Z,42.4789914,-121.9822731,Shoalwater Bay,215,1,Spring
150.38_62,2018-05-08T11:23:22Z,42.4623681,-121.9637867,TNC,211,1,Spring
150.38_99,2018-05-08T11:27:28Z,42.4644181,-121.958175,Rocky Point,181,0,Spring
151.5_74,2018-05-08T11:32:49Z,42.4721231,-121.9566267,TNC,185,0,Spring
150.38_21,2018-05-08T11:47:26Z,42.4864631,-121.9447233,TNC,189,0,Spring
151.5_10,2018-05-08T11:50:39Z,42.4904447,-121.9426597,Rocky Point,181,0,Spring
150.38_70,2018-05-08T11:53:25Z,42.4925614,-121.9386483,TNC,191,0,Spring
150.38_60,2018-05-08T12:00:55Z,42.4945931,-121.92589,TNC,182,0,Spring
150.38_32,2018-05-08T12:11:40Z,42.4940797,-121.9319867,TNC,196,0,Spring
150.38_3,2018-05-08T12:12:49Z,42.4912664,-121.9414367,TNC,209,0,Spring
151.5_14,2018-05-08T12:30:00Z,42.4255397,-121.9667533,Rocky Point,199,1,Spring
150.38_90,2018-05-08T12:40:16Z,42.4137614,-121.960465,Rocky Point,192,1,Spring
151.5_93,2018-05-08T12:41:31Z,42.4123281,-121.9598517,Rocky Point,240,1,Spring
151.5_62,2018-05-08T12:45:54Z,42.4072547,-121.9574131,Shoalwater Bay,176,1,Spring
150.38_55,2018-05-08T12:47:38Z,42.4051322,-121.9566682,Shoalwater Bay,184,1,Spring
150.38_45,2018-05-08T12:47:44Z,42.4051231,-121.9566797,TNC,205,1,Spring
151.5_40,2018-05-08T12:49:55Z,42.4023481,-121.9556917,Shoalwater Bay,185,1,Spring
151.5_87,2018-05-08T12:50:56Z,42.4010431,-121.9553647,Shoalwater Bay,207,1,Spring
151.5_51,2018-05-08T12:52:19Z,42.3993231,-121.9555033,Shoalwater Bay,199,0,Spring
151.5_58,2018-05-08T12:54:34Z,42.39883725,-121.9582257,Shoalwater Bay,202,1,Spring
150.38_85,2018-05-08T13:00:57Z,42.3929281,-121.9586797,Shoalwater Bay,182,1,Spring
151.5_48,2018-05-08T13:01:45Z,42.39217305,-121.95969405,Shoalwater Bay,215,1,Spring
150.38_43,2018-05-08T13:02:46Z,42.3919381,-121.9600697,Shoalwater Bay,192,1,Spring
151.5_45,2018-05-08T13:07:06Z,42.39571055,-121.96307655,Shoalwater Bay,181,1,Spring
150.38_57,2018-05-08T13:08:23Z,42.3947914,-121.9638433,Shoalwater Bay,205,1,Spring
150.38_81,2018-05-08T13:12:39Z,42.3894781,-121.9631217,Rocky Point,182,1,Spring
151.5_21,2018-05-08T13:26:08Z,42.3847997,-121.97007,Shoalwater Bay,224,1,Spring
151.5_96,2018-05-08T13:27:31Z,42.38308555,-121.9701074,Shoalwater Bay,182,1,Spring
151.5_46,2018-05-08T13:27:59Z,42.3828147,-121.9701164,Shoalwater Bay,204,1,Spring
151.5_24,2018-05-08T13:34:55Z,42.3905164,-121.9687097,Rocky Point,195,1,Spring
151.5_61,2018-05-08T13:38:46Z,42.3933214,-121.971915,Shoalwater Bay,230,1,Spring
151.5_8,2018-05-08T13:49:45Z,42.4055047,-121.9734233,Shoalwater Bay,193,1,Spring
151.5_60,2018-05-08T14:05:14Z,42.4173564,-121.9913517,Shoalwater Bay,194,1,Spring
151.5_7,2018-05-08T14:46:31Z,42.4024431,-122.0272797,Rocky Point,195,1,Spring
151.5_52,2018-05-08T14:49:04Z,42.4053697,-122.0298233,Shoalwater Bay,184,1,Spring
151.5_49,2018-05-08T14:51:37Z,42.40866975,-122.0334964,Rocky Point,220,1,Spring
150.38_93,2018-05-08T14:55:15Z,42.4118614,-122.0351183,Rocky Point,192,1,Spring
150.38_59,2018-05-08T14:56:53Z,42.4138547,-122.0357747,Shoalwater Bay,180,1,Spring
150.38_97,2018-05-08T14:59:46Z,42.41738305,-122.0377849,Rocky Point,195,0,Spring
150.38_22,2018-05-08T15:00:22Z,42.4178181,-122.0380783,Shoalwater Bay,195,1,Spring
150.38_98,2018-05-08T15:06:21Z,42.4254814,-122.03539,Shoalwater Bay,210,1,Spring
151.5_34,2018-05-08T15:17:53Z,42.4355597,-122.0497183,Rocky Point,181,1,Spring
151.5_81,2018-05-10T07:49:32Z,42.3374781,-121.939825,Rocky Point,194,1,Spring
150.38_90,2018-05-10T08:49:29Z,42.3811614,-121.9225983,Rocky Point,192,1,Spring
151.5_2,2018-05-10T09:16:56Z,42.41145225,-121.9447706,Shoalwater Bay,195,1,Spring
151.5_14,2018-05-10T09:37:21Z,42.4295114,-121.9582114,Rocky Point,199,1,Spring
151.5_42,2018-05-10T11:28:12Z,42.2769931,-121.8537397,Shoalwater Bay,207,1,Spring
150.38_80,2018-05-10T12:28:46Z,42.2554247,-121.8161383,Rocky Point,186,1,Spring
151.5_70,2018-05-10T14:04:06Z,42.3289414,-121.8277717,TNC,243,1,Spring
150.38_29,2018-05-15T09:06:17Z,42.4545447,-121.9012781,TNC,206,1,Spring
150.38_99,2018-05-15T09:43:49Z,42.46299555,-121.9541974,Rocky Point,181,0,Spring
151.5_74,2018-05-15T09:52:39Z,42.4717614,-121.9567247,TNC,185,0,Spring
150.38_32,2018-05-15T10:20:54Z,42.4941147,-121.9329983,TNC,196,0,Spring
150.38_60,2018-05-15T10:24:36Z,42.4944797,-121.926245,TNC,182,0,Spring
150.38_15,2018-05-15T10:25:54Z,42.1860183,-121.7658317,Shoalwater Bay,191,1,Spring
151.5_18,2018-05-15T10:41:13Z,42.3432131,-121.9222267,TNC,189,1,Spring
150.38_57,2018-05-15T11:00:34Z,42.3608883,-121.8987664,Shoalwater Bay,205,1,Spring
151.5_9,2018-05-15T11:01:06Z,42.3702281,-121.90986,Shoalwater Bay,200,1,Spring
150.38_70,2018-05-15T11:10:25Z,42.4928581,-121.9385107,TNC,191,0,Spring
150.38_3,2018-05-15T11:12:37Z,42.4910064,-121.941795,TNC,209,0,Spring
151.5_39,2018-05-15T11:12:59Z,42.4217297,-121.947785,Shoalwater Bay,215,1,Spring
150.38_21,2018-05-15T11:16:00Z,42.4866164,-121.9444033,TNC,189,0,Spring
151.5_62,2018-05-15T11:21:05Z,42.4076047,-121.9571147,Shoalwater Bay,176,0,Spring
150.38_55,2018-05-15T11:21:06Z,42.407185,-121.9571964,Shoalwater Bay,184,1,Spring
151.5_32,2018-05-15T11:28:10Z,42.4189147,-121.987675,Rocky Point,198,0,Spring
151.5_51,2018-05-15T11:29:17Z,42.39999975,-121.9663915,Shoalwater Bay,199,0,Spring
151.5_67,2018-05-15T11:29:22Z,42.3969731,-121.95982,Rocky Point,179,1,Spring
150.38_38,2018-05-15T11:29:26Z,42.3954483,-121.9588164,Shoalwater Bay,196,1,Spring
151.5_45,2018-05-15T11:29:31Z,42.3936964,-121.9587833,Shoalwater Bay,181,1,Spring
150.38_2,2018-05-15T11:29:58Z,42.3907333,-121.9716017,Rocky Point,211,1,Spring
151.5_7,2018-05-15T11:35:30Z,42.4370931,-122.034605,Rocky Point,195,1,Spring
150.38_22,2018-05-15T11:37:27Z,42.39809,-122.01506,Shoalwater Bay,195,1,Spring
150.38_93,2018-05-15T11:38:17Z,42.413135,-122.03573,Rocky Point,192,1,Spring
150.38_97,2018-05-15T11:38:26Z,42.4165017,-122.0381217,Rocky Point,195,0,Spring
150.38_65,2018-05-15T11:38:30Z,42.4177333,-122.0385983,TNC,215,1,Spring
151.5_52,2018-05-15T11:38:31Z,42.4185914,-122.0387514,Shoalwater Bay,184,1,Spring
150.38_81,2018-05-15T11:38:33Z,42.4194383,-122.0386064,Rocky Point,182,1,Spring
151.5_24,2018-05-15T11:39:17Z,42.4111364,-122.0224397,Rocky Point,195,1,Spring
150.38_77,2018-05-15T11:41:39Z,42.4408033,-122.0511467,TNC,191,1,Spring
151.5_85,2018-05-15T11:41:42Z,42.4416981,-122.0525247,Rocky Point,221,1,Spring
150.38_74,2018-05-15T11:42:00Z,42.4468583,-122.060225,Rocky Point,182,1,Spring
150.38_91,2018-05-15T11:42:01Z,42.4475,-122.0611047,Rocky Point,181,0,Spring
151.5_8,2018-05-15T11:42:29Z,42.4568714,-122.0723547,Shoalwater Bay,193,1,Spring
151.5_55,2018-05-15T11:42:33Z,42.4581081,-122.0740431,Shoalwater Bay,196,1,Spring
151.5_22,2018-05-15T11:43:17Z,42.4743164,-122.0850683,Rocky Point,190,0,Spring
151.5_78,2018-05-15T11:43:27Z,42.4777897,-122.0841297,Rocky Point,186,0,Spring
151.5_68,2018-05-15T11:44:19Z,42.4879997,-122.0635883,Rocky Point,194,0,Spring
151.5_66,2018-05-15T12:03:25Z,42.4895597,-122.0059414,Rocky Point,210,0,Spring
151.5_93,2018-05-15T12:11:52Z,42.4746381,-121.971525,Rocky Point,240,1,Spring
151.5_91,2018-05-15T12:20:06Z,42.4670864,-121.9582897,Rocky Point,220,1,Spring
150.38_62,2018-05-15T12:20:23Z,42.4618533,-121.9510017,TNC,211,1,Spring
151.5_95,2018-05-15T12:25:40Z,42.3742431,-121.8223233,TNC,241,1,Spring
151.5_2,2018-05-15T12:25:57Z,42.4840114,-121.9757917,Shoalwater Bay,195,1,Spring
150.38_46,2018-05-15T12:30:28Z,42.4638033,-121.9418681,TNC,244,1,Spring
151.5_6,2018-05-15T12:45:18Z,42.4738464,-121.9339217,Rocky Point,199,1,Spring
151.5_69,2018-05-15T12:45:39Z,42.4807147,-121.9422867,TNC,194,1,Spring
151.5_10,2018-05-15T13:06:24Z,42.5000414,-121.9028381,Rocky Point,181,0,Spring
151.5_70,2018-05-15T13:10:17Z,42.4124581,-121.8393383,TNC,243,1,Spring
151.5_30,2018-05-15T13:14:37Z,42.3087881,-121.82725,Shoalwater Bay,185,1,Spring
150.38_47,2018-05-15T13:19:38Z,42.1928267,-121.7532497,TNC,235,1,Spring
151.5_72,2018-05-17T08:06:36Z,42.5648117,-121.9322047,TNC,238,1,Spring
151.5_66,2018-05-17T10:14:19Z,42.489755,-122.00687,Rocky Point,210,0,Spring
150.38_77,2018-05-17T10:20:28Z,42.4925617,-122.0183533,TNC,191,1,Spring
151.5_56,2018-05-17T10:28:27Z,42.4954117,-122.0332947,Shoalwater Bay,214,1,Spring
151.5_55,2018-05-17T10:38:26Z,42.49442085,-122.0374675,Shoalwater Bay,196,1,Spring
150.38_84,2018-05-17T11:22:58Z,42.470715,-122.0811781,Rocky Point,206,1,Spring
151.5_22,2018-05-17T11:38:32Z,42.477675,-122.0870864,Rocky Point,190,0,Spring
151.5_8,2018-05-17T12:13:31Z,42.4554483,-122.0724333,Shoalwater Bay,193,1,Spring
150.38_91,2018-05-17T12:19:37Z,42.4491717,-122.0638317,Rocky Point,181,0,Spring
150.38_74,2018-05-17T12:21:44Z,42.4471633,-122.0606381,Rocky Point,182,1,Spring
151.5_33,2018-05-17T12:39:51Z,42.4302533,-122.038165,Rocky Point,181,1,Spring
150.38_81,2018-05-17T12:47:59Z,42.4199933,-122.0399014,Rocky Point,182,1,Spring
150.38_97,2018-05-17T12:49:50Z,42.4174783,-122.0389883,Rocky Point,195,0,Spring
150.38_22,2018-05-17T12:52:06Z,42.414345,-122.0368581,Shoalwater Bay,195,1,Spring
150.38_93,2018-05-17T12:52:44Z,42.41338,-122.0364864,Rocky Point,192,1,Spring
151.5_24,2018-05-17T12:57:38Z,42.4062725,-122.0309481,Rocky Point,195,1,Spring
151.5_49,2018-05-17T12:57:50Z,42.406355,-122.0310664,Rocky Point,220,1,Spring
151.5_93,2018-05-17T13:00:07Z,42.4035567,-122.0279833,Rocky Point,240,1,Spring
151.5_87,2018-05-17T13:22:13Z,42.41385,-122.0087431,Shoalwater Bay,207,1,Spring
151.5_96,2018-05-17T14:11:18Z,42.3887133,-121.9646517,Shoalwater Bay,182,1,Spring
151.5_59,2018-05-17T14:12:35Z,42.387685,-121.9658567,Shoalwater Bay,204,1,Spring
150.38_43,2018-05-17T14:13:50Z,42.3866117,-121.9653964,Shoalwater Bay,192,1,Spring
151.5_34,2018-05-17T14:14:22Z,42.38606,-121.9653564,Rocky Point,181,1,Spring
151.5_48,2018-05-17T14:19:47Z,42.39045,-121.9625017,Shoalwater Bay,215,1,Spring
150.38_85,2018-05-17T14:22:21Z,42.39367,-121.9634183,Shoalwater Bay,182,1,Spring
151.5_45,2018-05-17T14:32:47Z,42.3984833,-121.9551767,Shoalwater Bay,181,1,Spring
151.5_51,2018-05-17T14:34:51Z,42.39643,-121.9542217,Shoalwater Bay,199,0,Spring
151.5_29,2018-05-17T14:35:28Z,42.39531335,-121.95477405,Shoalwater Bay,187,1,Spring
150.38_38,2018-05-17T14:36:12Z,42.39488,-121.9549114,Shoalwater Bay,196,1,Spring
150.38_55,2018-05-17T14:47:04Z,42.4056567,-121.9545817,Shoalwater Bay,184,0,Spring
151.5_67,2018-05-17T14:59:33Z,42.4222517,-121.9642283,Rocky Point,179,1,Spring
150.38_49,2018-05-17T15:21:05Z,42.4136983,-121.9454047,TNC,192,0,Spring
150.38_57,2018-05-17T15:34:38Z,42.3983517,-121.94127,Shoalwater Bay,205,1,Spring
151.5_23,2018-05-22T10:04:21Z,42.24564,-121.8389397,Rocky Point,183,1,Spring
151.5_95,2018-05-22T10:05:49Z,42.2427217,-121.8159564,TNC,241,1,Spring
150.38_80,2018-05-22T10:17:38Z,42.3438681,-121.9238467,Rocky Point,186,1,Spring
151.5_30,2018-05-22T10:35:22Z,42.30499,-121.8369333,Shoalwater Bay,185,1,Spring
151.5_85,2018-05-22T10:41:32Z,42.3937933,-121.9384247,Rocky Point,221,1,Spring
151.5_70,2018-05-22T10:47:14Z,42.32242,-121.8235133,TNC,243,1,Spring
151.5_62,2018-05-22T11:02:50Z,42.4083,-121.9556581,Shoalwater Bay,176,0,Spring
150.38_55,2018-05-22T11:02:52Z,42.4074964,-121.9556217,Shoalwater Bay,184,0,Spring
151.5_32,2018-05-22T11:11:06Z,42.4195033,-121.9870397,Rocky Point,198,0,Spring
151.5_51,2018-05-22T11:12:22Z,42.3982167,-121.9560297,Shoalwater Bay,199,0,Spring
151.5_48,2018-05-22T11:12:29Z,42.3950883,-121.9562431,Shoalwater Bay,215,1,Spring
150.38_38,2018-05-22T11:12:32Z,42.3939764,-121.9570064,Shoalwater Bay,196,1,Spring
151.5_29,2018-05-22T11:12:34Z,42.3932783,-121.9575583,Shoalwater Bay,187,1,Spring
150.38_43,2018-05-22T11:13:03Z,42.3867731,-121.96909,Shoalwater Bay,192,1,Spring
151.5_45,2018-05-22T11:13:03Z,42.3867367,-121.9691164,Shoalwater Bay,181,1,Spring
151.5_93,2018-05-22T11:22:07Z,42.4053483,-122.0271814,Rocky Point,240,1,Spring
151.5_52,2018-05-22T11:22:11Z,42.4065017,-122.02845,Shoalwater Bay,184,1,Spring
151.5_2,2018-05-22T11:22:18Z,42.40858,-122.0306233,Shoalwater Bay,195,1,Spring
151.5_7,2018-05-22T11:22:34Z,42.4133467,-122.0358917,Rocky Point,195,1,Spring
150.38_93,2018-05-22T11:22:36Z,42.4136314,-122.0365267,Rocky Point,192,1,Spring
150.38_81,2018-05-22T11:22:46Z,42.4176981,-122.0378464,Rocky Point,182,1,Spring
150.38_97,2018-05-22T11:22:46Z,42.4176981,-122.0378464,Rocky Point,195,0,Spring
150.38_98,2018-05-22T11:23:43Z,42.4072697,-122.0186733,Shoalwater Bay,210,1,Spring
151.5_87,2018-05-22T11:24:14Z,42.4060517,-122.0098631,Shoalwater Bay,207,1,Spring
150.38_91,2018-05-22T11:26:45Z,42.4492064,-122.0636783,Rocky Point,181,0,Spring
151.5_8,2018-05-22T11:27:04Z,42.4549883,-122.0710483,Shoalwater Bay,193,1,Spring
